CollarSerialNumber,Year,Julianday,Hour,Minute,Activity,Temperature,Latitude,Longitude,Hdop,NumSats,FixTime,2D/3D,Date,Time Zone
51895,22,145,14,0,34,36,-32.43397,152.52456,1.3,5,38,3,25/05/2022,
51895,22,145,15,0,28,30,-32.43338,152.52287,1,8,38,3,25/05/2022,
51895,22,145,16,0,60,29,-32.43391,152.52444,1.1,8,38,3,25/05/2022,
51895,22,145,17,0,64,25,-32.43408,152.52394,0.9,9,39,3,25/05/2022,
51895,22,145,18,0,12,27,-32.43316,152.52416,1.2,7,42,3,25/05/2022,
51895,22,145,19,0,10,27,-32.43439,152.52391,0.8,10,38,3,25/05/2022,
51895,22,145,20,0,70,25,-32.43428,152.52394,0.8,9,38,3,25/05/2022,
51895,22,145,21,0,52,25,-32.43612,152.52551,0.8,9,38,3,25/05/2022,
51895,22,145,22,1,80,25,-32.43745,152.52684,0.9,8,65,3,25/05/2022,
51895,22,145,23,0,86,25,-32.43346,152.51808,0.9,8,40,3,25/05/2022,
51895,22,146,0,0,52,25,-32.43354,152.52314,1,8,38,3,26/05/2022,
51895,22,146,1,0,54,25,-32.43324,152.51936,1.2,7,40,3,26/05/2022,
51895,22,146,2,0,2,25,-32.43318,152.51925,0.9,9,38,3,26/05/2022,
51895,22,146,3,0,4,26,-32.4332,152.51921,0.8,9,37,3,26/05/2022,
51895,22,146,4,0,4,25,-32.43319,152.51928,0.8,9,38,3,26/05/2022,
51895,22,146,5,0,2,25,-32.43315,152.51928,1.1,7,38,3,26/05/2022,
51895,22,146,6,0,0,24,-32.43307,152.51925,0.8,10,37,3,26/05/2022,
51895,22,146,7,0,44,25,-32.43358,152.51806,1.2,7,38,3,26/05/2022,
51895,22,146,8,0,18,30,-32.43404,152.51829,1.2,7,48,3,26/05/2022,
51895,22,146,9,0,16,29,-32.43451,152.51953,1.1,8,37,3,26/05/2022,
51895,22,146,10,0,48,29,-32.43316,152.51936,0.9,9,37,3,26/05/2022,
51895,22,146,11,0,82,35,-32.4332,152.52032,0.8,9,38,3,26/05/2022,
51895,22,146,12,0,12,35,-32.43292,152.52005,0.9,8,39,3,26/05/2022,
51895,22,146,13,0,2,34,-32.43317,152.52006,1.1,7,38,3,26/05/2022,
51895,22,146,14,0,6,32,-32.43303,152.52005,1.1,7,38,3,26/05/2022,
51895,22,146,15,0,52,30,-32.43362,152.52284,1.5,6,38,3,26/05/2022,
51895,22,146,16,0,74,29,-32.4336,152.52273,1.3,6,37,3,26/05/2022,
51895,22,146,17,0,78,28,-32.43486,152.52188,1.1,7,38,3,26/05/2022,
51895,22,146,18,1,24,28,-32.43581,152.52101,1.2,7,101,3,26/05/2022,
51895,22,146,19,0,0,29,-32.43585,152.52093,1.1,8,38,3,26/05/2022,
51895,22,146,20,0,22,26,-32.43353,152.52281,1.3,6,38,3,26/05/2022,
51895,22,146,21,0,82,25,-32.4336,152.52258,0.9,8,38,3,26/05/2022,
51895,22,146,22,0,52,25,-32.43442,152.52383,1.1,7,37,3,26/05/2022,
51895,22,146,23,0,50,25,-32.43236,152.52272,1.4,8,38,3,26/05/2022,
51895,22,147,0,1,84,25,-32.43431,152.52444,0.9,9,64,3,27/05/2022,
51895,22,147,1,0,30,28,-32.43392,152.52462,1,8,38,3,27/05/2022,
51895,22,147,2,0,0,28,-32.43398,152.52449,0.8,9,38,3,27/05/2022,
51895,22,147,3,0,0,26,-32.434,152.52449,1.1,7,38,3,27/05/2022,
51895,22,147,4,0,2,26,-32.43395,152.52452,1.2,7,37,3,27/05/2022,
51895,22,147,5,0,0,27,-32.43401,152.52452,0.9,9,39,3,27/05/2022,
51895,22,147,6,1,12,27,-32.43482,152.52543,0.9,9,87,3,27/05/2022,
51895,22,147,7,0,86,23,-32.44507,152.52291,0.9,9,38,3,27/05/2022,
51895,22,147,8,0,82,23,-32.44049,152.51936,0.9,9,38,3,27/05/2022,
51895,22,147,9,0,84,25,-32.4409,152.51434,1.8,6,38,3,27/05/2022,
51895,22,147,10,0,64,27,-32.44709,152.51678,1.1,7,38,3,27/05/2022,
51895,22,147,11,0,64,30,-32.44882,152.51556,0.8,9,38,3,27/05/2022,
51895,22,147,13,1,4,32,-32.44536,152.51716,1.3,6,81,3,27/05/2022,
51895,22,147,14,0,78,29,-32.44097,152.51895,1,8,38,3,27/05/2022,
51895,22,147,15,0,68,29,-32.43789,152.51571,1.2,8,39,3,27/05/2022,
51895,22,147,16,0,70,26,-32.43626,152.51463,1.3,6,38,3,27/05/2022,
51895,22,147,17,0,24,29,-32.43435,152.51312,0.8,9,39,3,27/05/2022,
51895,22,147,18,0,94,26,-32.4339,152.52494,0.9,9,38,3,27/05/2022,
51895,22,147,19,0,92,26,-32.43452,152.52192,1.4,7,38,3,27/05/2022,
51895,22,147,20,0,8,30,-32.43478,152.52182,1.3,6,39,3,27/05/2022,
51895,22,147,21,1,16,27,-32.43404,152.52418,0.7,11,71,3,27/05/2022,
51895,22,147,22,0,78,27,-32.4347,152.52197,0.9,8,38,3,27/05/2022,
51895,22,147,23,0,4,30,-32.43373,152.52241,0.9,9,38,3,27/05/2022,
51895,22,148,0,0,54,27,-32.43486,152.52532,1.1,8,39,3,28/05/2022,
51895,22,148,1,0,0,29,-32.43476,152.5254,1,9,42,3,28/05/2022,
51895,22,148,3,1,2,32,-32.43482,152.5254,0.9,8,65,3,28/05/2022,
51895,22,148,4,0,2,29,-32.43485,152.5254,1,9,40,3,28/05/2022,
51895,22,148,5,0,18,28,-32.43422,152.52497,0.9,9,38,3,28/05/2022,
51895,22,148,6,0,22,27,-32.43415,152.52609,0.8,9,42,3,28/05/2022,
51895,22,148,7,0,86,25,-32.43481,152.52775,1,8,38,3,28/05/2022,
51895,22,148,8,0,86,25,-32.44643,152.51678,0.9,8,40,3,28/05/2022,
51895,22,148,9,0,68,26,-32.4461,152.51608,1.1,7,38,3,28/05/2022,
51895,22,148,10,0,12,28,-32.4461,152.51609,0.9,9,38,3,28/05/2022,
51895,22,148,11,0,84,29,-32.44602,152.51663,0.9,9,38,3,28/05/2022,
51895,22,148,12,0,24,35,-32.44684,152.51567,1,6,38,3,28/05/2022,
51895,22,148,13,0,4,33,-32.4468,152.51594,1.3,6,38,3,28/05/2022,
51895,22,148,14,0,18,31,-32.44692,152.51625,1,7,38,3,28/05/2022,
51895,22,148,15,0,36,27,-32.44797,152.51551,0.9,9,38,3,28/05/2022,
51895,22,148,16,1,52,27,-32.44638,152.51605,1.2,7,81,3,28/05/2022,
51895,22,148,17,0,18,27,-32.44785,152.5157,0.8,9,40,3,28/05/2022,
51895,22,148,18,0,34,28,-32.44757,152.51612,1,8,39,3,28/05/2022,
51895,22,148,19,0,2,29,-32.44762,152.516,1.1,8,38,3,28/05/2022,
51895,22,148,20,0,76,25,-32.44725,152.51417,0.8,9,38,3,28/05/2022,
51895,22,148,21,0,50,25,-32.4475,152.51605,0.8,10,40,3,28/05/2022,
51895,22,148,22,0,2,26,-32.44765,152.51605,1.1,8,38,3,28/05/2022,
51895,22,148,23,0,50,24,-32.44651,152.51396,0.8,10,38,3,28/05/2022,
51895,22,149,0,0,74,25,-32.44865,152.51551,0.9,10,38,3,29/05/2022,
51895,22,149,1,0,46,26,-32.44762,152.51571,1.1,8,38,3,29/05/2022,
51895,22,149,2,0,14,27,-32.44756,152.51615,0.8,9,40,3,29/05/2022,
51895,22,149,3,0,4,25,-32.44758,152.51615,0.8,9,38,3,29/05/2022,
51895,22,149,4,0,20,25,-32.44904,152.51403,0.9,10,38,3,29/05/2022,
51895,22,149,5,0,74,21,-32.44731,152.51426,0.9,9,38,3,29/05/2022,
51895,22,149,6,0,36,25,-32.44755,152.51544,0.8,10,38,3,29/05/2022,
51895,22,149,7,0,82,22,-32.45467,152.50646,0.7,10,39,3,29/05/2022,
51895,22,149,8,0,98,22,-32.41503,152.47366,1,8,38,3,29/05/2022,
51895,22,149,9,0,90,24,-32.40591,152.45574,1.3,8,39,3,29/05/2022,
51895,22,149,10,0,94,23,-32.40566,152.45504,1,9,38,3,29/05/2022,
51895,22,149,11,0,96,24,-32.41094,152.45535,0.9,9,38,3,29/05/2022,
51895,22,149,12,0,62,35,-32.41132,152.4557,0.8,9,38,3,29/05/2022,
51895,22,149,13,0,4,32,-32.41147,152.45574,1.2,7,38,3,29/05/2022,
51895,22,149,14,0,0,36,-32.41158,152.45578,0.8,9,38,3,29/05/2022,
51895,22,149,15,0,0,31,-32.41156,152.45581,1.8,6,38,3,29/05/2022,
51895,22,149,16,0,2,27,-32.4114,152.45574,0.8,9,38,3,29/05/2022,
51895,22,149,17,0,2,25,-32.41143,152.45582,0.7,12,38,3,29/05/2022,
51895,22,149,18,0,12,26,-32.41133,152.45574,0.9,9,38,3,29/05/2022,
51895,22,149,19,0,10,25,-32.41131,152.45573,0.8,10,38,3,29/05/2022,
51895,22,149,20,0,2,24,-32.41131,152.45574,0.7,11,38,3,29/05/2022,
51895,22,149,21,0,2,23,-32.41143,152.45582,0.8,9,38,3,29/05/2022,
51895,22,149,22,0,2,25,-32.41137,152.45574,0.8,10,38,3,29/05/2022,
51895,22,149,23,0,2,23,-32.41133,152.45582,0.8,10,38,3,29/05/2022,
51895,22,150,0,0,2,27,-32.4114,152.45574,0.9,10,38,3,30/05/2022,
51895,22,150,1,0,28,23,-32.40631,152.45237,1.1,8,38,3,30/05/2022,
51895,22,150,2,0,48,23,-32.4094,152.45367,0.7,12,39,3,30/05/2022,
51895,22,150,3,0,28,27,-32.40959,152.45425,0.7,10,39,3,30/05/2022,
51895,22,150,4,0,26,25,-32.40959,152.45384,1.2,8,38,3,30/05/2022,
51895,22,150,5,0,6,27,-32.40962,152.45384,0.8,9,38,3,30/05/2022,
51895,22,150,6,0,12,25,-32.4095,152.45394,0.8,10,38,3,30/05/2022,
51895,22,150,7,0,64,23,-32.4095,152.45375,0.8,9,38,3,30/05/2022,
51895,22,150,8,0,42,23,-32.40922,152.45353,0.8,9,38,3,30/05/2022,
51895,22,150,9,0,70,25,-32.40955,152.45368,1,8,38,3,30/05/2022,
51895,22,150,10,0,34,28,-32.40967,152.45433,0.8,10,38,3,30/05/2022,
51895,22,150,11,0,28,29,-32.40961,152.45417,0.8,10,38,3,30/05/2022,
51895,22,150,12,0,0,28,-32.40961,152.4542,0.8,9,38,3,30/05/2022,
51895,22,150,13,0,44,32,-32.40964,152.45379,1.2,7,38,3,30/05/2022,
51895,22,150,14,0,2,32,-32.40961,152.4539,0.8,9,38,3,30/05/2022,
51895,22,150,15,0,4,28,-32.40961,152.45379,0.9,9,38,3,30/05/2022,
51895,22,150,16,0,0,27,-32.40968,152.45384,0.8,9,38,3,30/05/2022,
51895,22,150,17,0,6,27,-32.40961,152.45394,0.8,9,38,3,30/05/2022,
51895,22,150,18,0,78,24,-32.40103,152.4673,1.1,8,39,3,30/05/2022,
51895,22,150,19,1,34,21,-32.40205,152.46722,1,9,69,3,30/05/2022,
51895,22,150,20,0,6,23,-32.40249,152.46687,1.1,9,40,3,30/05/2022,
51895,22,150,21,0,0,22,-32.40201,152.46726,0.8,10,40,3,30/05/2022,
51895,22,150,22,0,6,22,-32.40086,152.46711,1,9,38,3,30/05/2022,
51895,22,150,23,0,80,19,-32.40753,152.45216,0.9,9,38,3,30/05/2022,
51895,22,151,0,0,72,21,-32.40967,152.45407,0.9,9,40,3,31/05/2022,
51895,22,151,1,0,22,21,-32.40969,152.4544,1.1,9,38,3,31/05/2022,
51895,22,151,2,0,14,21,-32.40984,152.45429,0.7,12,38,3,31/05/2022,
51895,22,151,3,0,8,23,-32.4098,152.45437,0.8,9,38,3,31/05/2022,
51895,22,151,4,0,0,25,-32.40968,152.45436,0.9,10,38,3,31/05/2022,
51895,22,151,5,0,4,25,-32.40976,152.45429,0.8,10,38,3,31/05/2022,
51895,22,151,6,0,8,24,-32.40954,152.45429,0.8,9,38,3,31/05/2022,
51895,22,151,7,0,76,25,-32.40955,152.45429,0.7,10,38,3,31/05/2022,
51895,22,151,8,0,76,24,-32.40235,152.45768,1,8,38,3,31/05/2022,
51895,22,151,9,0,86,25,-32.40927,152.47325,1.1,8,38,3,31/05/2022,
51895,22,151,10,0,62,34,-32.4086,152.4835,0.9,9,38,3,31/05/2022,
51895,22,151,11,0,8,33,-32.4084,152.48335,0.9,8,40,3,31/05/2022,
51895,22,151,12,0,4,35,-32.40839,152.48347,0.9,8,38,3,31/05/2022,
51895,22,151,13,0,0,34,-32.4084,152.48321,1,7,38,3,31/05/2022,
51895,22,151,14,0,4,31,-32.40842,152.48352,1,8,40,3,31/05/2022,
51895,22,151,15,0,2,32,-32.40845,152.48382,1.2,7,38,3,31/05/2022,
51895,22,151,16,0,0,31,-32.40841,152.48335,0.9,8,39,3,31/05/2022,
51895,22,151,17,0,38,25,-32.41009,152.48558,0.8,10,38,3,31/05/2022,
51895,22,151,18,1,74,24,-32.40147,152.49809,1,8,70,3,31/05/2022,
51895,22,151,19,0,88,21,-32.41573,152.48962,0.8,10,38,3,31/05/2022,
51895,22,151,20,1,90,24,-32.43726,152.4877,1.9,5,62,3,31/05/2022,
51895,22,151,21,0,86,23,-32.44638,152.50849,1.7,4,38,3,31/05/2022,
51895,22,151,22,0,86,24,-32.44871,152.51403,5.2,5,38,3,31/05/2022,
51895,22,151,23,0,76,23,-32.44673,152.52058,1,8,38,3,31/05/2022,
51895,22,152,0,0,18,21,-32.44409,152.52276,0.9,9,38,3,1/06/2022,
51895,22,152,1,0,2,23,-32.44411,152.52279,1.1,8,38,3,1/06/2022,
51895,22,152,2,0,32,23,-32.43901,152.52253,0.7,12,38,3,1/06/2022,
51895,22,152,3,0,66,23,-32.44797,152.51493,0.8,10,38,3,1/06/2022,
51895,22,152,4,1,74,21,-32.444,152.51879,0.9,10,70,3,1/06/2022,
51895,22,152,5,0,42,25,-32.44672,152.51663,0.8,9,38,3,1/06/2022,
51895,22,152,6,0,22,21,-32.44335,152.51968,0.8,9,40,3,1/06/2022,
51895,22,152,7,0,36,21,-32.43789,152.52639,0.8,10,38,3,1/06/2022,
51895,22,152,8,0,84,25,-32.44779,152.51907,1.3,6,38,3,1/06/2022,
51895,22,152,9,0,48,24,-32.44302,152.52075,1.5,6,38,3,1/06/2022,
51895,22,152,10,0,12,24,-32.44342,152.52177,0.8,10,38,3,1/06/2022,
51895,22,152,11,0,0,28,-32.44348,152.52172,0.8,9,38,3,1/06/2022,
51895,22,152,12,0,2,34,-32.44357,152.52169,0.9,8,38,3,1/06/2022,
51895,22,152,13,0,40,28,-32.44291,152.52032,1,7,38,3,1/06/2022,
51895,22,152,14,0,52,25,-32.4426,152.5191,0.8,9,38,3,1/06/2022,
51895,22,152,15,0,88,24,-32.44539,152.51869,1.1,8,38,3,1/06/2022,
51895,22,152,16,0,12,25,-32.44685,152.51608,0.8,9,38,3,1/06/2022,
51895,22,152,17,0,12,23,-32.44644,152.51669,0.8,9,40,3,1/06/2022,
51895,22,152,18,0,0,25,-32.44685,152.51654,1.3,6,39,3,1/06/2022,
51895,22,152,19,0,2,25,-32.44692,152.51661,0.9,9,38,3,1/06/2022,
51895,22,152,20,0,6,23,-32.44685,152.51654,0.9,9,38,3,1/06/2022,
51895,22,152,21,0,6,23,-32.44735,152.51635,0.9,8,38,3,1/06/2022,
51895,22,152,23,1,74,23,-32.44351,152.51963,0.8,10,60,3,1/06/2022,
51895,22,153,0,0,0,23,-32.44348,152.51953,1.3,8,38,3,2/06/2022,
51895,22,153,1,0,0,23,-32.44352,152.51948,1.1,8,38,3,2/06/2022,
51895,22,153,2,0,6,21,-32.44359,152.52006,0.9,10,38,3,2/06/2022,
51895,22,153,3,0,0,23,-32.44362,152.52001,0.8,10,38,3,2/06/2022,
51895,22,153,4,0,6,23,-32.44269,152.52032,0.9,10,38,3,2/06/2022,
51895,22,153,5,0,62,20,-32.44839,152.51571,0.8,9,38,3,2/06/2022,
51895,22,153,6,0,22,23,-32.44664,152.51669,0.9,8,38,3,2/06/2022,
51895,22,153,7,0,78,21,-32.448,152.51892,1,7,38,3,2/06/2022,
51895,22,153,8,0,48,24,-32.44319,152.51956,1.2,6,38,3,2/06/2022,
51895,22,153,9,0,56,25,-32.44322,152.51956,1.3,7,38,3,2/06/2022,
51895,22,153,10,0,34,25,-32.44741,152.5162,0.9,8,42,3,2/06/2022,
51895,22,153,11,0,8,31,-32.44733,152.51609,0.9,8,43,3,2/06/2022,
51895,22,153,12,0,6,33,-32.44687,152.51647,1.1,7,38,3,2/06/2022,
51895,22,153,13,0,58,28,-32.44512,152.51971,1,7,38,3,2/06/2022,
51895,22,153,14,0,66,28,-32.44517,152.51953,0.9,8,40,3,2/06/2022,
51895,22,153,15,0,36,26,-32.44512,152.51968,0.9,8,38,3,2/06/2022,
51895,22,153,16,0,56,26,-32.44794,152.51501,0.7,10,37,3,2/06/2022,
51895,22,153,17,0,26,25,-32.44915,152.51669,0.9,8,38,3,2/06/2022,
51895,22,153,18,0,0,29,-32.44915,152.51681,1.1,8,40,3,2/06/2022,
51895,22,153,19,0,50,23,-32.44682,152.51655,1,8,38,3,2/06/2022,
51895,22,153,20,0,0,22,-32.44676,152.51647,0.8,11,38,3,2/06/2022,
51895,22,153,21,0,2,23,-32.44697,152.51661,0.8,10,38,3,2/06/2022,
51895,22,153,22,0,2,25,-32.44675,152.51666,1,8,38,3,2/06/2022,
51895,22,153,23,0,0,25,-32.44695,152.51651,0.9,9,38,3,2/06/2022,
51895,22,154,0,0,50,26,-32.44367,152.52047,1.2,8,38,3,3/06/2022,
51895,22,154,1,0,32,23,-32.44329,152.52081,1.1,7,37,3,3/06/2022,
51895,22,154,2,0,92,22,-32.44792,152.51686,0.7,12,37,3,3/06/2022,
51895,22,154,3,0,14,22,-32.4476,152.51623,0.8,10,38,3,3/06/2022,
51895,22,154,4,0,46,20,-32.4468,152.51663,1.1,8,38,3,3/06/2022,
51895,22,154,5,0,8,25,-32.4467,152.51654,0.8,10,38,3,3/06/2022,
51895,22,154,6,0,14,25,-32.44609,152.51605,0.9,8,38,3,3/06/2022,
51895,22,154,7,0,52,21,-32.44732,152.51615,0.8,9,38,3,3/06/2022,
51895,22,154,8,0,76,23,-32.44738,152.516,1.1,7,38,3,3/06/2022,
51895,22,154,9,0,78,25,-32.44903,152.51716,1.5,6,39,3,3/06/2022,
51895,22,154,10,0,6,26,-32.44901,152.51731,1,7,38,3,3/06/2022,
51895,22,154,11,0,40,28,-32.44479,152.51803,0.8,9,39,3,3/06/2022,
51895,22,154,12,0,80,29,-32.44985,152.51708,1.4,7,38,3,3/06/2022,
51895,22,154,13,1,4,30,-32.44949,152.51719,1,7,64,3,3/06/2022,
51895,22,154,14,0,34,27,-32.44839,152.5147,0.9,8,38,3,3/06/2022,
51895,22,154,15,0,76,24,-32.44867,152.51536,1,8,39,3,3/06/2022,
51895,22,154,16,0,44,27,-32.44956,152.51727,1,8,40,3,3/06/2022,
51895,22,154,17,1,36,23,-32.44689,152.51661,0.9,9,99,3,3/06/2022,
51895,22,154,18,0,2,32,-32.44677,152.51654,1.2,7,38,3,3/06/2022,
51895,22,154,19,0,54,24,-32.44944,152.51544,1.1,8,38,3,3/06/2022,
51895,22,154,20,0,86,25,-32.44949,152.51579,0.7,10,38,3,3/06/2022,
51895,22,154,21,0,78,23,-32.44949,152.51704,0.9,8,39,3,3/06/2022,
51895,22,154,22,0,2,25,-32.4496,152.51704,1.1,8,38,3,3/06/2022,
51895,22,154,23,0,72,21,-32.4495,152.5167,0.8,10,38,3,3/06/2022,
51895,22,155,0,0,10,24,-32.44951,152.51716,0.9,10,39,3,4/06/2022,
51895,22,155,1,0,4,23,-32.44965,152.51719,0.8,10,38,3,4/06/2022,
51895,22,155,2,0,2,24,-32.44965,152.5173,0.7,10,38,3,4/06/2022,
51895,22,155,3,0,2,26,-32.44968,152.51734,1.1,8,38,3,4/06/2022,
51895,22,155,4,0,0,25,-32.44961,152.51727,0.9,9,57,3,4/06/2022,
51895,22,155,5,0,0,25,-32.44973,152.51737,0.9,8,38,3,4/06/2022,
51895,22,155,6,0,36,21,-32.44793,152.51509,0.9,9,37,3,4/06/2022,
51895,22,155,7,0,62,20,-32.44596,152.51661,0.8,9,38,3,4/06/2022,
51895,22,155,8,0,32,23,-32.44773,152.51556,0.8,9,38,3,4/06/2022,
51895,22,155,9,0,52,22,-32.44974,152.51734,1.1,8,37,3,4/06/2022,
51895,22,155,10,0,0,24,-32.44966,152.51745,0.9,8,38,3,4/06/2022,
51895,22,155,11,0,6,28,-32.44963,152.51737,0.8,9,38,3,4/06/2022,
51895,22,155,12,0,4,26,-32.4497,152.51747,0.8,9,38,3,4/06/2022,
51895,22,155,13,0,28,26,-32.44888,152.51539,0.8,10,38,3,4/06/2022,
51895,22,155,14,0,82,25,-32.44758,152.51593,0.9,8,38,3,4/06/2022,
51895,22,155,15,0,62,26,-32.44734,152.51715,0.9,9,38,3,4/06/2022,
51895,22,155,16,1,52,25,-32.44977,152.51734,1,8,94,3,4/06/2022,
51895,22,155,17,0,66,25,-32.44972,152.51892,0.7,10,38,3,4/06/2022,
51895,22,155,18,0,24,24,-32.44929,152.51768,0.9,9,40,3,4/06/2022,
51895,22,155,19,0,70,23,-32.44747,152.51571,0.8,10,38,3,4/06/2022,
51895,22,155,20,0,24,24,-32.44903,152.51531,0.8,10,38,3,4/06/2022,
51895,22,155,21,0,52,25,-32.44974,152.51742,1.2,6,40,3,4/06/2022,
51895,22,155,22,0,2,23,-32.44985,152.51724,1,8,39,3,4/06/2022,
51895,22,155,23,0,2,23,-32.4497,152.51731,0.9,9,38,3,4/06/2022,
51895,22,156,0,0,2,23,-32.44973,152.51753,1.1,8,38,3,5/06/2022,
51895,22,156,1,0,46,23,-32.44941,152.51586,0.9,10,39,3,5/06/2022,
51895,22,156,2,0,26,24,-32.44953,152.51704,0.8,9,39,3,5/06/2022,
51895,22,156,3,0,0,25,-32.44946,152.51701,1.4,6,38,3,5/06/2022,
51895,22,156,4,0,2,25,-32.44967,152.51692,1.3,6,38,3,5/06/2022,
51895,22,156,5,0,2,24,-32.44949,152.51707,1,8,40,3,5/06/2022,
51895,22,156,6,0,36,23,-32.4492,152.51643,0.9,8,38,3,5/06/2022,
51895,22,156,7,0,88,21,-32.45268,152.50755,0.8,9,38,3,5/06/2022,
51895,22,156,8,0,92,21,-32.45467,152.49876,1.2,7,39,3,5/06/2022,
51895,22,156,9,0,84,24,-32.45223,152.49583,0.9,9,40,3,5/06/2022,
51895,22,156,10,0,36,28,-32.45249,152.49575,0.9,8,37,3,5/06/2022,
51895,22,156,11,0,2,29,-32.45239,152.49563,0.9,8,38,3,5/06/2022,
51895,22,156,12,0,12,32,-32.45254,152.49594,0.8,9,38,3,5/06/2022,
51895,22,156,13,0,0,31,-32.45249,152.49594,1.1,7,38,3,5/06/2022,
51895,22,156,14,0,8,34,-32.45239,152.49606,0.8,9,38,3,5/06/2022,
51895,22,156,15,0,56,28,-32.45311,152.49568,1,8,38,3,5/06/2022,
51895,22,156,16,0,18,27,-32.45301,152.49594,0.8,9,38,3,5/06/2022,
51895,22,156,17,0,62,23,-32.43172,152.47962,0.8,10,38,3,5/06/2022,
51895,22,156,18,0,90,23,-32.41018,152.48144,1,9,39,3,5/06/2022,
51895,22,156,19,0,26,25,-32.41013,152.48362,0.9,10,38,3,5/06/2022,
51895,22,156,20,0,8,26,-32.41012,152.48374,0.7,11,37,3,5/06/2022,
51895,22,156,21,0,40,23,-32.41971,152.48576,0.9,8,38,3,5/06/2022,
51895,22,156,22,0,80,20,-32.43294,152.49636,0.8,10,38,3,5/06/2022,
51895,22,156,23,0,86,20,-32.43079,152.5057,0.9,9,38,3,5/06/2022,
51895,22,157,0,0,12,25,-32.42967,152.50517,1,8,37,3,6/06/2022,
51895,22,157,1,0,2,28,-32.42968,152.50521,1,8,38,3,6/06/2022,
51895,22,157,2,0,4,23,-32.43,152.50514,1,8,39,3,6/06/2022,
51895,22,157,3,0,0,22,-32.42979,152.50517,0.8,10,37,3,6/06/2022,
51895,22,157,4,0,2,21,-32.42985,152.50517,1.1,8,38,3,6/06/2022,
51895,22,157,5,0,2,23,-32.42982,152.50524,0.8,9,39,3,6/06/2022,
51895,22,157,6,0,2,23,-32.42982,152.50511,1.1,7,38,3,6/06/2022,
51895,22,157,7,0,14,21,-32.42997,152.50518,0.8,10,38,3,6/06/2022,
51895,22,157,8,0,26,21,-32.4294,152.50506,1.1,8,38,3,6/06/2022,
51895,22,157,9,0,24,25,-32.42959,152.50511,0.9,9,37,3,6/06/2022,
51895,22,157,10,0,16,31,-32.42984,152.50495,0.8,10,38,3,6/06/2022,
51895,22,157,11,0,12,30,-32.42998,152.50495,0.9,8,38,3,6/06/2022,
51895,22,157,12,0,2,36,-32.43003,152.50503,0.9,8,37,3,6/06/2022,
51895,22,157,13,0,24,31,-32.42944,152.50502,1.3,6,38,3,6/06/2022,
51895,22,157,14,0,44,32,-32.42998,152.50526,0.9,8,38,3,6/06/2022,
51895,22,157,15,0,10,30,-32.42981,152.50495,1,8,38,3,6/06/2022,
51895,22,157,16,0,18,27,-32.42973,152.50498,0.7,11,38,3,6/06/2022,
51895,22,157,17,0,70,25,-32.42945,152.5046,0.8,10,38,3,6/06/2022,
51895,22,157,18,0,14,24,-32.42977,152.50483,1,9,39,3,6/06/2022,
51895,22,157,19,0,12,24,-32.4296,152.50498,0.9,8,38,3,6/06/2022,
51895,22,157,20,0,12,23,-32.42971,152.50473,0.7,11,38,3,6/06/2022,
51895,22,157,21,0,12,25,-32.42982,152.50468,1,7,38,3,6/06/2022,
51895,22,157,22,0,2,25,-32.42975,152.50488,1.1,9,38,3,6/06/2022,
51895,22,157,23,0,2,23,-32.42968,152.50468,0.8,10,38,3,6/06/2022,
51895,22,158,0,0,12,23,-32.42973,152.5046,1.1,9,37,3,7/06/2022,
51895,22,158,1,0,76,20,-32.43219,152.51449,0.9,10,37,3,7/06/2022,
51895,22,158,2,0,50,19,-32.43215,152.51495,0.9,8,38,3,7/06/2022,
51895,22,158,3,0,74,19,-32.44371,152.51956,0.8,10,38,3,7/06/2022,
51895,22,158,4,0,54,20,-32.44779,152.51615,0.8,10,37,3,7/06/2022,
51895,22,158,5,0,50,21,-32.4497,152.51742,0.8,9,40,3,7/06/2022,
51895,22,158,6,0,2,21,-32.44966,152.51734,1.1,7,38,3,7/06/2022,
51895,22,158,7,0,78,19,-32.4429,152.52067,0.9,9,38,3,7/06/2022,
51895,22,158,8,0,70,21,-32.45225,152.51635,0.9,9,39,3,7/06/2022,
51895,22,158,9,0,58,22,-32.44588,152.51814,1,8,38,3,7/06/2022,
51895,22,158,10,0,16,29,-32.44741,152.51608,0.9,8,37,3,7/06/2022,
51895,22,158,11,0,18,32,-32.44967,152.51745,1,7,38,3,7/06/2022,
51895,22,158,12,0,0,27,-32.44949,152.5173,0.8,9,38,3,7/06/2022,
51895,22,158,13,0,2,28,-32.44964,152.51734,1,8,38,3,7/06/2022,
51895,22,158,14,0,4,28,-32.44964,152.5173,0.8,9,38,3,7/06/2022,
51895,22,158,15,0,48,30,-32.44649,152.51663,0.9,9,38,3,7/06/2022,
51895,22,158,16,0,68,25,-32.44695,152.52037,0.7,11,38,3,7/06/2022,
51895,22,158,17,0,84,24,-32.44895,152.51609,0.9,9,38,3,7/06/2022,
51895,22,158,18,0,60,23,-32.44705,152.51617,1.1,8,38,3,7/06/2022,
51895,22,158,19,0,18,24,-32.44507,152.51829,0.8,10,38,3,7/06/2022,
51895,22,158,20,0,72,23,-32.44683,152.51844,0.8,10,38,3,7/06/2022,
51895,22,158,21,0,48,24,-32.44773,152.51524,1.2,6,39,3,7/06/2022,
51895,22,158,22,0,6,24,-32.44751,152.51609,1.1,7,40,3,7/06/2022,
